x,y,Object
0.281619,-0.838583,1.0
0.300524,-0.697867,1.0
0.286335,-0.916913,1.0
-0.712923,-1.21072,1.0
0.836708,-0.393832,1.0
0.660076,-0.372573,1.0
0.696956,-0.299618,1.0
0.0862555,0.869632,1.0
0.144279,0.743369,1.0
0.341501,-0.874605,1.0
0.335991,-0.823248,1.0
0.372003,-0.66116,1.0
-0.154149,-0.851575,1.0
-0.225476,-0.725875,1.0
0.810777,0.287769,1.0
-0.26299,1.28397,1.0
1.3122,0.172411,1.0
-0.59839,-1.39803,1.0
0.351892,-0.953696,1.0
0.387302,-0.82845,1.0
0.389751,-0.780116,1.0
0.43375,-0.790931,1.0
0.438901,-0.737315,1.0
0.440172,-0.617873,1.0
0.481408,-0.760677,1.0
0.471612,-0.7018,1.0
0.521698,-0.728715,1.0
0.503355,-0.567585,1.0
0.517722,-0.677863,1.0
0.562711,-0.696763,1.0
0.548017,-0.643458,1.0
0.120209,-0.824323,1.0
-0.0735713,-0.842033,1.0
0.384206,-0.723354,1.0
0.110259,-1.0539,1.0
0.174964,-0.797199,1.0
0.430988,-0.700407,1.0
0.461469,-0.671055,1.0
0.478228,0.806563,1.0
0.440384,0.619293,1.0
0.559243,0.740579,1.0
0.277907,-0.997366,1.0
-0.866305,0.384992,1.0
0.509296,-0.642806,1.0
0.546097,-0.609282,1.0
0.577208,-0.613365,1.0
0.574181,-0.573188,1.0
0.606425,-0.585977,1.0
0.596876,-0.548342,1.0
0.632286,-0.558718,1.0
0.618995,-0.440079,1.0
0.619978,-0.523221,1.0
0.650315,-0.529986,1.0
0.645878,-0.492801,1.0
0.682794,-0.503097,1.0
0.670038,-0.468457,1.0
0.709166,-0.470089,1.0
0.703419,-0.427648,1.0
0.727005,-0.523005,1.0
0.0140242,1.26558,1.0
-1.26283,0.198581,1.0
-0.421242,-1.30149,1.0
-0.732153,0.584232,1.0
-0.560834,0.510866,1.0
-0.573093,0.495561,1.0
-0.703918,0.504835,1.0
0.574335,-0.754634,1.0
0.74427,-0.439707,1.0
0.729142,-0.398744,1.0
-0.572283,0.76171,1.0
-0.440444,0.618293,1.0
-0.561601,0.685435,1.0
-0.763145,-0.475485,1.0
-0.618312,-0.441959,1.0
-0.864488,-0.273959,1.0
-0.724944,-0.223867,1.0
0.98086,-0.00768927,1.0
0.862513,-1.59642,1.0
0.331687,-0.755508,1.0
0.536768,-0.572785,1.0
0.623818,-0.718062,1.0
0.427911,-0.65904,1.0
0.423568,-0.62937,1.0
0.617979,-0.625074,1.0
0.733871,0.573823,1.0
0.617873,0.440172,1.0
0.823131,0.493046,1.0
0.728256,0.487776,1.0
0.518085,-0.553068,1.0
-0.552828,-0.835375,1.0
0.192589,0.886073,1.0
0.129953,-1.4444,1.0
0.569189,-0.545839,1.0
0.547727,-0.526805,1.0
0.912782,-0.285338,1.0
0.726599,-0.225874,1.0
-0.711462,-0.644082,1.0
-0.567585,-0.503355,1.0
-0.623244,-0.642213,1.0
-0.503355,-0.567585,1.0
-0.518286,-0.553983,1.0
0.509269,-0.597307,1.0
0.487242,-0.579853,1.0
0.498908,-0.997324,1.0
0.374442,-1.04011,1.0
0.526447,1.20309,1.0
0.724259,1.24421,1.0
0.551855,1.43289,1.0
0.86084,1.12758,1.0
0.691392,-0.395345,1.0
0.651207,-0.389582,1.0
0.714059,-0.365552,1.0
0.670271,-0.352851,1.0
0.742299,-0.368179,1.0
0.730215,-0.340999,1.0
0.76404,-0.339047,1.0
0.753469,-0.300866,1.0
0.789553,-0.300964,1.0
0.769426,-0.271972,1.0
0.675567,-0.416798,1.0
-1.67561,-0.238145,1.0
-0.271315,1.70978,1.0
0.445344,-0.862782,1.0
1.69512,0.280757,1.0
-1.70508,0.54452,1.0
1.70198,-0.54194,1.0
0.581849,-0.527216,1.0
-0.0954127,0.942858,1.0
0.915403,1.30395,1.0
1.07615,1.1569,1.0
-1.00478,-0.022802,1.0
-0.952916,0.0770468,1.0
-0.888675,-0.00958388,1.0
-0.758092,-0.0645073,1.0
0.617334,-0.492284,1.0
0.605507,-0.455572,1.0
0.631038,-0.470031,1.0
0.648952,-0.444722,1.0
0.630076,-0.42395,1.0
0.204868,1.27592,1.0
0.739366,-0.274964,1.0
0.72062,-0.243372,1.0
0.703961,-0.279568,1.0
0.750853,-0.246981,1.0
0.781954,-0.24215,1.0
0.762455,-0.218447,1.0
0.787246,-0.213935,1.0
0.771297,-0.188807,1.0
0.802935,-0.184772,1.0
0.739349,-0.164037,1.0
0.784132,-0.157497,1.0
0.821571,-0.151079,1.0
0.757168,-0.0668455,1.0
0.793727,-0.126162,1.0
0.828488,-0.11878,1.0
0.806,-0.0895277,1.0
0.846184,-0.0889527,1.0
0.823709,-0.0568223,1.0
0.860306,-0.0487213,1.0
0.836516,-0.0201556,1.0
0.731643,-0.204741,1.0
0.845804,-0.186833,1.0
0.876288,-0.00591129,1.0
0.840626,0.0225947,1.0
0.804707,0.025323,1.0
0.813363,0.0548408,1.0
0.792871,-0.0134347,1.0
0.75916,-0.00507566,1.0
0.783063,-0.0497644,1.0
0.757267,-0.0454168,1.0
0.852816,0.0687966,1.0
0.822481,0.0936504,1.0
0.790198,0.0814238,1.0
0.791863,0.114545,1.0
0.824319,0.131276,1.0
0.794586,0.146508,1.0
0.773207,0.133152,1.0
0.769647,0.159253,1.0
0.794087,0.177614,1.0
0.740403,0.165293,1.0
0.766053,0.186123,1.0
0.786644,0.202682,1.0
0.761463,0.214121,1.0
0.731041,0.204623,1.0
0.784358,0.231224,1.0
0.756521,0.243286,1.0
0.719458,0.243308,1.0
0.785149,0.052221,1.0
0.748149,0.125652,1.0
0.901009,-0.0940318,1.0
0.817787,-0.229197,1.0
1.13899,1.37544,1.0
1.33003,1.69537,1.0
1.30716,1.16261,1.0
1.73687,0.938103,1.0
1.19108,0.97283,1.0
-0.975943,1.65804,1.0
-1.1777,1.37558,1.0
-0.896503,1.3601,1.0
-1.67878,-1.06299,1.0
-1.39028,-1.21587,1.0
-1.38312,-0.810955,1.0
-1.05039,1.15186,1.0
-1.30616,1.11071,1.0
-1.14605,0.953167,1.0
-1.4892,1.32438,1.0
1.40558,-0.128798,1.0
-1.36673,0.855047,1.0
0.777111,-0.103389,1.0
0.754712,-0.0850265,1.0
0.768867,-0.123331,1.0
-0.535391,-1.69988,1.0
0.726805,-0.298332,1.0
0.712616,-0.319661,1.0
0.68918,-0.318276,1.0
0.78339,0.0301992,1.0
-1.34199,-1.52306,1.0
-0.263813,-0.879149,1.0
-0.318249,-0.814244,1.0
0.774643,-0.390221,1.0
0.816295,-0.456329,1.0
0.0535143,-0.855387,1.0
0.000808874,-0.822029,1.0
-0.859272,-1.41025,1.0
-0.938763,-1.1815,1.0
-1.05192,-0.977056,1.0
0.746678,-0.126415,1.0
0.681493,-0.560161,1.0
0.819684,0.165182,1.0
0.860073,0.160532,1.0
1.67868,-1.37165,1.0
1.36544,-1.24005,1.0
1.36743,-0.892192,1.0
0.77481,0.100135,1.0
0.781054,0.261034,1.0
0.753655,0.270831,1.0
0.818281,0.246422,1.0
0.276796,-0.795744,1.0
0.23323,-0.774334,1.0
-1.48998,0.411486,1.0
0.550601,1.7092,1.0
-1.07956,-0.648393,1.0
-1.23814,-0.558439,1.0
-0.368017,0.869404,1.0
-0.299798,0.69743,1.0
-0.446352,0.795947,1.0
-0.372003,0.66116,1.0
-0.363463,0.783515,1.0
-0.297575,0.853556,1.0
1.51085,0.436841,1.0
1.39498,0.62939,1.0
-0.452336,1.46723,1.0
0.688106,-0.370242,1.0
0.697567,-0.350388,1.0
0.890798,0.039024,1.0
1.18499,0.275129,1.0
-0.843936,1.16558,1.0
-0.658366,1.2884,1.0
0.7371,0.257564,1.0
0.732983,0.277573,1.0
0.745905,0.295725,1.0
0.705203,0.28119,1.0
0.72087,0.298946,1.0
0.73633,0.31886,1.0
0.712393,0.322305,1.0
0.725702,0.343992,1.0
0.756401,0.340263,1.0
0.743432,0.36998,1.0
0.709927,0.369471,1.0
0.671246,0.354489,1.0
0.726156,0.398827,1.0
0.691689,0.398528,1.0
0.653051,0.389215,1.0
0.763453,0.407126,1.0
0.708632,0.426945,1.0
0.675489,0.426662,1.0
0.689187,0.318274,1.0
0.705227,0.343883,1.0
0.695368,0.455747,1.0
0.658919,0.45438,1.0
0.630117,0.425177,1.0
0.680195,0.484443,1.0
0.642728,0.485021,1.0
0.660662,0.512942,1.0
0.630571,0.515363,1.0
0.605594,0.454962,1.0
0.644304,0.542975,1.0
0.60888,0.540235,1.0
0.627461,0.575307,1.0
0.592426,0.573711,1.0
0.605335,0.602468,1.0
0.563789,0.600679,1.0
0.604425,0.646635,1.0
0.545975,0.641755,1.0
0.52708,0.611271,1.0
0.508632,0.63698,1.0
0.547845,0.574179,1.0
0.575845,0.543685,1.0
0.555713,0.520017,1.0
0.590498,0.519605,1.0
0.580782,0.488066,1.0
0.498021,0.60903,1.0
0.479832,0.631442,1.0
0.488117,0.654501,1.0
0.458326,0.651878,1.0
0.470022,0.683256,1.0
0.440372,0.67799,1.0
0.456092,0.605566,1.0
0.450683,0.711538,1.0
0.417324,0.696379,1.0
0.419202,0.728522,1.0
0.486539,0.580512,1.0
0.384448,0.730798,1.0
0.375698,0.700209,1.0
0.356396,0.720751,1.0
0.354934,0.669963,1.0
0.401503,0.674947,1.0
0.389472,0.651022,1.0
0.673256,0.577086,1.0
0.604313,0.498084,1.0
0.433839,0.651813,1.0
0.425101,0.63261,1.0
0.773743,0.292959,1.0
0.632876,0.46125,1.0
0.512697,0.589018,1.0
0.489894,0.715111,1.0
0.353385,0.697033,1.0
0.335175,0.712023,1.0
0.334333,0.731853,1.0
0.312362,0.722807,1.0
0.280284,0.706494,1.0
0.311224,0.751796,1.0
0.285217,0.73948,1.0
0.28691,0.764148,1.0
0.257731,0.757698,1.0
0.243251,0.71758,1.0
0.262956,0.787494,1.0
0.230157,0.774113,1.0
0.232515,0.810866,1.0
0.200847,0.793736,1.0
0.317329,0.68815,1.0
0.201131,0.762806,1.0
0.175681,0.77831,1.0
0.170321,0.808707,1.0
0.144619,0.787752,1.0
0.124445,0.747151,1.0
0.166135,0.743596,1.0
0.204391,0.730362,1.0
0.137741,0.822625,1.0
0.112945,0.801615,1.0
0.11877,0.77675,1.0
0.0909854,0.781832,1.0
0.0848014,0.803895,1.0
0.0626308,0.786823,1.0
0.0558838,0.815136,1.0
0.0338411,0.793077,1.0
0.0262033,0.817539,1.0
0.00223078,0.797832,1.0
-0.00388118,0.82983,1.0
-0.028861,0.80775,1.0
-0.0414084,0.840586,1.0
-0.0674179,0.812728,1.0
-0.0773034,0.843467,1.0
-0.105608,0.817466,1.0
-0.114513,0.871083,1.0
-0.148384,0.828568,1.0
-0.134916,0.792104,1.0
-0.169732,0.798794,1.0
-0.125895,0.747367,1.0
-0.10348,0.784807,1.0
-0.0856567,0.753778,1.0
0.085319,0.753226,1.0
-0.0703024,0.784757,1.0
-0.0457746,0.756454,1.0
-0.158779,0.771549,1.0
-0.18801,0.772319,1.0
-0.202405,0.799558,1.0
-0.219478,0.770527,1.0
-0.205715,0.731884,1.0
-0.165775,0.742644,1.0
-0.236392,0.800965,1.0
-0.250974,0.768374,1.0
-0.0533938,0.887826,1.0
-0.234945,0.751269,1.0
-0.243057,0.718639,1.0
-0.266306,0.743038,1.0
-0.281717,0.768671,1.0
-0.293293,0.739787,1.0
-0.281467,0.703192,1.0
-0.313504,0.760685,1.0
-0.321987,0.735703,1.0
0.222934,0.750083,1.0
-0.0192237,0.781127,1.0
-0.0465826,0.784812,1.0
-0.120352,0.771512,1.0
0.653513,0.432516,1.0
-0.305113,0.720461,1.0
-0.318128,0.688866,1.0
-0.326913,0.70951,1.0
-0.347603,0.726916,1.0
-0.352886,0.700825,1.0
-0.371778,0.717813,1.0
-0.35404,0.671283,1.0
-0.377908,0.691371,1.0
-0.393386,0.70561,1.0
-0.399405,0.682614,1.0
-0.41884,0.697096,1.0
-0.43211,0.672886,1.0
-0.451417,0.690272,1.0
-0.423593,0.629408,1.0
-0.45411,0.659005,1.0
-0.389472,0.651022,1.0
-0.481738,0.678728,1.0
-0.483952,0.647545,1.0
-0.477954,0.715454,1.0
-0.400574,0.732757,1.0
-0.463939,0.63399,1.0
-0.456549,0.604392,1.0
-0.485438,0.619914,1.0
-0.511094,0.634328,1.0
-0.508827,0.605256,1.0
-0.530845,0.617311,1.0
-0.531561,0.589866,1.0
-0.55693,0.604233,1.0
-0.518286,0.553983,1.0
-0.556889,0.577048,1.0
-0.578963,0.58712,1.0
-0.583109,0.557418,1.0
-0.612427,0.573217,1.0
-0.610721,0.537791,1.0
-0.488325,0.58287,1.0
-0.645301,0.556195,1.0
-0.643933,0.602105,1.0
-0.585457,0.623684,1.0
-0.642111,0.518602,1.0
-0.612819,0.503219,1.0
-0.638051,0.487156,1.0
-0.606339,0.456766,1.0
-0.589527,0.519651,1.0
-0.568692,0.535711,1.0
-0.547363,0.525933,1.0
-0.616413,0.477614,1.0
-0.635128,0.46263,1.0
-0.660187,0.468469,1.0
-0.650713,0.442092,1.0
-0.674229,0.447651,1.0
-0.668896,0.421896,1.0
-0.696454,0.429059,1.0
-0.651373,0.38968,1.0
-0.690325,0.399303,1.0
-0.714096,0.406423,1.0
-0.710786,0.376901,1.0
-0.743661,0.385224,1.0
-0.734115,0.350499,1.0
-0.628657,0.423496,1.0
-0.773469,0.359095,1.0
-0.761166,0.322622,1.0
-0.781921,0.407804,1.0
-0.729687,0.319509,1.0
-0.687635,0.318138,1.0
-0.74649,0.291398,1.0
-0.703493,0.279385,1.0
-0.783322,0.29218,1.0
-0.766678,0.263045,1.0
-0.732154,0.437839,1.0
-0.70997,0.337756,1.0
-0.697401,0.355915,1.0
-0.66935,0.354615,1.0
-0.738916,0.261189,1.0
-0.719135,0.243248,1.0
-0.751287,0.237884,1.0
-0.774208,0.235875,1.0
-0.763921,0.213843,1.0
-0.79078,0.209929,1.0
-0.773056,0.185582,1.0
-0.741853,0.16669,1.0
-0.798647,0.181513,1.0
-0.782492,0.153592,1.0
-0.816884,0.15292,1.0
-0.795993,0.127987,1.0
-0.829528,0.116901,1.0
-0.815573,0.0876626,1.0
-0.73316,0.205101,1.0
-0.846398,0.07865,1.0
-0.825614,0.046423,1.0
-0.796842,0.0534714,1.0
-0.801319,0.0247691,1.0
-0.778641,0.0887378,1.0
-0.752761,0.0845395,1.0
-0.770448,0.130185,1.0
-0.751916,0.127163,1.0
-0.836038,0.0139486,1.0
-0.810151,-0.00819268,1.0
-0.784059,0.00203884,1.0
-0.786399,-0.0262042,1.0
-0.812026,-0.0392685,1.0
-0.758654,-0.0464122,1.0
-0.787753,-0.0551851,1.0
-0.813756,-0.0687017,1.0
-0.788019,-0.0843319,1.0
-0.81512,-0.0984815,1.0
-0.845534,-0.0802884,1.0
-0.789504,-0.11601,1.0
-0.815714,-0.128914,1.0
-0.75161,-0.124248,1.0
-0.789286,-0.14567,1.0
-0.812801,-0.158554,1.0
-0.789375,-0.179193,1.0
-0.828191,-0.189582,1.0
-0.791144,-0.212543,1.0
-0.754619,-0.0857277,1.0
-0.849438,-0.143103,1.0
-0.764078,-0.197479,1.0
-0.731174,-0.203748,1.0
-0.762411,-0.228497,1.0
-0.781971,-0.242485,1.0
-0.758914,-0.254255,1.0
-0.779276,-0.274,1.0
-0.750475,-0.294943,1.0
-0.717838,-0.241704,1.0
-0.762589,-0.16899,1.0
-0.777904,-0.312039,1.0
-0.745596,-0.324897,1.0
-0.740866,-0.164756,1.0
-0.725383,-0.304711,1.0
-0.703193,-0.281468,1.0
-0.71728,-0.33194,1.0
-0.733345,-0.349057,1.0
-0.707608,-0.358725,1.0
-0.670827,-0.35427,1.0
-0.728216,-0.380098,1.0
-0.696795,-0.387473,1.0
-0.689186,-0.318273,1.0
-0.717958,-0.412337,1.0
-0.687871,-0.416185,1.0
-0.762099,-0.398601,1.0
-0.673344,-0.397805,1.0
-0.651463,-0.389733,1.0
-0.66218,-0.418263,1.0
-0.674504,-0.4408,1.0
-0.628911,-0.422023,1.0
-0.651053,-0.44278,1.0
-0.662327,-0.464297,1.0
-0.634731,-0.462995,1.0
-0.647719,-0.488709,1.0
-0.679973,-0.490394,1.0
-0.661661,-0.520112,1.0
-0.625659,-0.513263,1.0
-0.63932,-0.550108,1.0
-0.605494,-0.541592,1.0
-0.605935,-0.456465,1.0
-0.676546,-0.550243,1.0
-0.594652,-0.513355,1.0
-0.580782,-0.488066,1.0
-0.576172,-0.535288,1.0
-0.584224,-0.562145,1.0
-0.553983,-0.518286,1.0
-0.556716,-0.554058,1.0
-0.562949,-0.579611,1.0
-0.53767,-0.571373,1.0
-0.543681,-0.596722,1.0
-0.518981,-0.588483,1.0
-0.522785,-0.615255,1.0
-0.442361,-0.619141,1.0
-0.488064,-0.579233,1.0
-0.550693,-0.625643,1.0
-0.527318,-0.646488,1.0
-0.496687,-0.634853,1.0
-0.499162,-0.669133,1.0
-0.535429,-0.684705,1.0
-0.499903,-0.709338,1.0
-0.463825,-0.685162,1.0
-0.460429,-0.728976,1.0
-0.427285,-0.70536,1.0
-0.427877,-0.670332,1.0
-0.423783,-0.627909,1.0
-0.453547,-0.655965,1.0
-0.405127,-0.686053,1.0
-0.395776,-0.71282,1.0
-0.392937,-0.653832,1.0
-0.370317,-0.701016,1.0
-0.368413,-0.727521,1.0
-0.35592,-0.673021,1.0
-0.345441,-0.706118,1.0
-0.318066,-0.688732,1.0
-0.341906,-0.737497,1.0
-0.362768,-0.760184,1.0
-0.31985,-0.71851,1.0
-0.316139,-0.747598,1.0
-0.294519,-0.730055,1.0
-0.290643,-0.757694,1.0
-0.281099,-0.703677,1.0
-0.26921,-0.739976,1.0
-0.265213,-0.767797,1.0
-0.243057,-0.718639,1.0
-0.243519,-0.749189,1.0
-0.240155,-0.772548,1.0
-0.217017,-0.759412,1.0
-0.213828,-0.787689,1.0
-0.194514,-0.77006,1.0
-0.166174,-0.743115,1.0
-0.20477,-0.729859,1.0
-0.253361,-0.799229,1.0
-0.185008,-0.79476,1.0
-0.160401,-0.782128,1.0
-0.542755,-0.725045,1.0
-0.609028,-0.496008,1.0
-0.215718,-0.819639,1.0
-0.588572,-0.593382,1.0
-0.419518,-0.743128,1.0
-0.731675,-0.281986,1.0
-0.843331,-0.024485,1.0
-0.766909,-0.146994,1.0
-0.704592,-0.442959,1.0
-0.879055,0.119717,1.0
-0.513559,0.664338,1.0
-0.735601,-0.259886,1.0
-0.767243,-0.354573,1.0
-0.778848,0.0245158,1.0
-0.441868,0.639905,1.0
-0.8168,-0.244159,1.0
-0.861116,-0.224835,1.0
-0.406327,-0.663262,1.0
-0.203363,0.755914,1.0
0.685997,0.371657,1.0
-0.873221,0.0363792,1.0
-0.274254,0.805458,1.0
0.24318,0.743716,1.0
0.617412,0.47947,1.0
-0.427751,0.654078,1.0
-0.433805,-0.649,1.0
0.199927,0.832587,1.0
-0.800711,0.328156,1.0
0.669952,0.405036,1.0
-0.537808,0.567118,1.0
-0.551379,0.552921,1.0
0.13757,0.768167,1.0
-0.834252,0.204577,1.0
-0.726955,0.279527,1.0
0.781645,-0.0764713,1.0
-0.537844,-0.552756,1.0
0.240065,0.854045,1.0
1.15389,-1.04086,1.0
-0.25482,0.836851,1.0
0.159391,0.760602,1.0
0.179401,0.752939,1.0
0.458784,0.631725,1.0
-0.7636,0.16281,1.0
-0.771899,-0.100301,1.0
-0.768612,-0.120524,1.0
0.0149842,0.777889,1.0
0.0187237,-1.10143,1.0
0.109714,-1.15495,1.0
0.00449897,-1.24428,1.0
-0.161405,-1.24967,1.0
-0.0786347,-1.43622,1.0
1.14703,-1.44667,1.0
0.18539,-0.998032,1.0
0.230773,-1.10065,1.0
-0.387826,-0.669877,1.0
-0.37008,-0.678635,1.0
-0.355049,-0.690252,1.0
-0.81691,-0.296812,1.0
-0.27621,0.72719,1.0
0.362544,1.36162,1.0
-0.510556,0.79573,1.0
-0.688977,-0.36813,1.0
0.62924,-0.795205,1.0
-1.4983,-0.403889,1.0
-0.655546,-0.597716,1.0
1.43618,-0.376149,1.0
-0.5,-0.605559,1.0
-0.483439,-0.617683,1.0
-0.456465,-0.605935,1.0
-0.448826,-0.779174,1.0
-0.45231,1.25233,1.0
0.635144,0.440085,1.0
-0.511691,0.585054,1.0
-0.717541,0.298037,1.0
0.752855,-0.198035,1.0
-0.217779,0.742284,1.0
0.762697,-0.167948,1.0
-0.801665,-0.439754,1.0
-0.445917,-0.634713,1.0
-0.468619,-0.633632,1.0
-0.708114,0.315194,1.0
-0.777801,0.044514,1.0
-0.765077,0.0237727,1.0
0.767266,-0.148696,1.0
0.314001,0.793171,1.0
0.570152,0.523422,1.0
-0.196995,-0.749796,1.0
-0.178871,-0.75263,1.0
-0.159608,-0.75954,1.0
-0.139435,-0.770623,1.0
-0.125715,-0.74866,1.0
-0.140724,-0.796049,1.0
-0.115109,-0.779427,1.0
-0.118704,-0.811872,1.0
-0.0937278,-0.797796,1.0
-0.0925123,-0.775515,1.0
-0.0755292,-0.783093,1.0
-0.0857412,-0.754324,1.0
0.773149,0.067217,1.0
-1.37536,-0.234981,1.0
-1.44588,-0.0312853,1.0
-0.769233,-0.0142893,1.0
0.477597,0.609558,1.0
0.742994,0.227555,1.0
-0.668176,0.401425,1.0
-0.675144,0.386429,1.0
0.871702,0.446794,1.0
-0.760785,0.0452292,1.0
0.749876,0.198188,1.0
-0.15645,0.907551,1.0
-0.698258,-0.34008,1.0
0.354277,0.754705,1.0
-0.593046,0.501003,1.0
-0.669499,0.498626,1.0
-0.489955,0.597713,1.0
0.78097,1.51909,1.0
0.0423164,0.855162,1.0
-0.750863,0.176651,1.0
-0.748096,0.19727,1.0
0.610565,-0.474609,1.0
-0.743467,0.216389,1.0
-0.277165,-0.723029,1.0
0.668049,-0.398706,1.0
0.555933,0.534877,1.0
0.554356,0.553848,1.0
0.566527,0.683891,1.0
0.0460815,0.775924,1.0
1.44541,-0.634367,1.0
-0.648115,0.421381,1.0
-0.173945,0.756969,1.0
-0.74815,-0.21344,1.0
0.442665,0.633469,1.0
0.622029,0.712373,1.0
0.669414,0.386469,1.0
0.951495,0.0694504,1.0
-0.555818,-0.534342,1.0
-0.708547,-0.314594,1.0
-0.546491,1.12204,1.0
0.765916,0.115206,1.0
0.760961,0.0926576,1.0
0.547131,0.525707,1.0
-0.526243,0.547668,1.0
0.526012,-0.547961,1.0
0.53709,-0.553316,1.0
0.547731,-0.54095,1.0
-0.546278,-0.524944,1.0
0.532849,0.539989,1.0
0.543831,0.543714,1.0
0.533859,0.556316,1.0
0.527474,0.574266,1.0
0.539989,-0.532849,1.0
-0.540456,0.533302,1.0
-0.533997,-0.540671,1.0
0.380653,0.676893,1.0
-0.74261,-0.230249,1.0
-0.802519,0.251021,1.0
-0.551478,0.536989,1.0
-0.685409,0.327303,1.0
0.327206,0.684436,1.0
0.336271,0.691677,1.0
0.684557,0.327264,1.0
-0.327428,0.68489,1.0
-0.33652,0.692669,1.0
-0.348472,0.684642,1.0
-0.327409,-0.684873,1.0
-0.326801,-0.698541,1.0
-0.312742,-0.701323,1.0
0.684976,-0.327457,1.0
0.698073,-0.326138,1.0
0.327058,-0.685449,1.0
0.337071,-0.692946,1.0
0.35427,-0.670827,1.0
0.322892,-0.698617,1.0
0.337034,-0.709139,1.0
0.320227,-0.71621,1.0
0.352106,-0.699286,1.0
0.35457,-0.720287,1.0
-0.68657,-0.328469,1.0
-0.686133,-0.352209,1.0
-0.674971,0.347097,1.0
0.34682,0.679321,1.0
-0.34537,-0.675602,1.0
0.67644,0.34547,1.0
0.68314,0.354977,1.0
0.345543,-0.675929,1.0
0.355782,-0.683534,1.0
0.369098,-0.692262,1.0
0.367584,-0.677575,1.0
0.384938,-0.681908,1.0
0.389472,-0.651022,1.0
-0.344309,0.674303,1.0
0.675811,-0.345293,1.0
-0.675483,-0.345309,1.0
0.524959,0.546327,1.0
-0.59388,-0.692083,1.0
0.652475,0.413627,1.0
0.730543,-0.253843,1.0
-0.646092,0.398356,1.0
-0.654842,0.408276,1.0
0.398478,0.644265,1.0
0.405124,0.654878,1.0
-0.398816,-0.644433,1.0
0.646153,-0.398336,1.0
0.654639,-0.409476,1.0
0.644254,-0.421192,1.0
0.646808,0.399314,1.0
-0.398849,0.646406,1.0
-0.397899,0.663084,1.0
-0.385776,0.664447,1.0
0.399727,-0.646827,1.0
0.400965,-0.659816,1.0
0.387853,-0.665263,1.0
-0.645971,-0.398167,1.0
-0.635064,0.415226,1.0
-0.415226,-0.635064,1.0
-0.418782,-0.64935,1.0
0.636676,0.415282,1.0
0.415094,0.635113,1.0
-0.414285,0.636152,1.0
0.635064,-0.415226,1.0
0.415361,-0.636873,1.0
0.426477,-0.643748,1.0
0.437568,-0.632417,1.0
-0.635249,-0.414719,1.0
-0.600005,0.46464,1.0
0.465079,0.602364,1.0
